date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2018-11-01,08E,"NHS HARROW CCG",11732,34208.5,0,0
2018-11-01,08Y,"NHS WEST LONDON CCG",12088,41255.56,0,0
2018-11-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",12229,32098.23,0,0
2018-11-01,06P,"NHS LUTON CCG",12242,31189.45,0,0
2018-11-01,08N,"NHS REDBRIDGE CCG",13530,37970.23,0,0
2018-11-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",13949,32021.14,0,0
2018-11-01,04Y,"NHS CANNOCK CHASE CCG",13991,32252.55,0,0
2018-11-01,05D,"NHS EAST STAFFORDSHIRE CCG",14097,32692.92,0,0
2018-11-01,07T,"NHS CITY AND HACKNEY CCG",14208,37742.55,0,0
2018-11-01,08W,"NHS WALTHAM FOREST CCG",14245,38301.61,0,0
2018-11-01,07L,"NHS BARKING AND DAGENHAM CCG",14375,25895.7,0,0
2018-11-01,05V,"NHS STAFFORD AND SURROUNDS CCG",15127,34429.31,0,0
2018-11-01,07P,"NHS BRENT CCG",15669,37249.63,0,0
2018-11-01,02Q,"NHS BASSETLAW CCG",15846,28746.5,0,0
2018-11-01,01V,"NHS SOUTHPORT AND FORMBY CCG",15963,39533.56,0,0
2018-11-01,07G,"NHS THURROCK CCG",16232,39720.93,0,0
2018-11-01,07Y,"NHS HOUNSLOW CCG",16636,39280.08,0,0
2018-11-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",17137,44722.14,0,0
2018-11-01,99G,"NHS SOUTHEND CCG",17246,45697.86,0,0
2018-11-01,08G,"NHS HILLINGDON CCG",17472,40866.25,0,0
2018-11-01,01F,"NHS HALTON CCG",17504,40002.35,0,0
2018-11-01,05X,"NHS TELFORD AND WREKIN CCG",17688,51173.85,0,0
2018-11-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",19169,58132.21,0,0
2018-11-01,10L,"NHS ISLE OF WIGHT CCG",19171,58763.54,0,0
2018-11-01,08F,"NHS HAVERING CCG",19378,53140.23,0,0
2018-11-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",19884,45919.4,0,0
2018-11-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",20719,36660.66,0,0
2018-11-01,08M,"NHS NEWHAM CCG",20760,48368.43,0,0
2018-11-01,07W,"NHS EALING CCG",20982,58112.24,0,0
2018-11-01,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG",21219,46754.61,0,0
2018-11-01,03J,"NHS NORTH KIRKLEES CCG",21434,57251.42,0,0
2018-11-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG",21537,46997.37,0,0
2018-11-01,10K,"NHS FAREHAM AND GOSPORT CCG",21567,58185.51,0,0
2018-11-01,01T,"NHS SOUTH SEFTON CCG",21616,50047.32,0,0
2018-11-01,04F,"NHS MILTON KEYNES CCG",22011,51904.47,0,0
2018-11-01,10V,"NHS SOUTH EASTERN HAMPSHIRE CCG",22245,66187.38,0,0
2018-11-01,05H,"NHS WARWICKSHIRE NORTH CCG",22558,49833.74,0,0
2018-11-01,01E,"NHS GREATER PRESTON CCG",22709,44157.36,0,0
2018-11-01,00V,"NHS BURY CCG",23646,66813.85,0,0
2018-11-01,02E,"NHS WARRINGTON CCG",23761,61797.9,0,0
2018-11-01,03K,"NHS NORTH LINCOLNSHIRE CCG",23900,49906.8,0,0
2018-11-01,06A,"NHS WOLVERHAMPTON CCG",24514,57656.23,0,0
2018-11-01,01J,"NHS KNOWSLEY CCG",24785,52856.91,0,0
2018-11-01,99E,"NHS BASILDON AND BRENTWOOD CCG",25049,74201.11,0,0
2018-11-01,05G,"NHS NORTH STAFFORDSHIRE CCG",25803,79101.92,0,0
2018-11-01,02T,"NHS CALDERDALE CCG",25871,49661.93,0,0
2018-11-01,03A,"NHS GREATER HUDDERSFIELD CCG",25875,62810.73,0,0
2018-11-01,08V,"NHS TOWER HAMLETS CCG",25976,48944.65,0,0
2018-11-01,10J,"NHS NORTH HAMPSHIRE CCG",26131,71881.44,0,0
2018-11-01,02M,"NHS FYLDE AND WYRE CCG",26154,55612.17,0,0
2018-11-01,10R,"NHS PORTSMOUTH CCG",26170,62402.87,0,0
2018-11-01,00N,"NHS SOUTH TYNESIDE CCG",26292,49095.5,0,0
2018-11-01,05Y,"NHS WALSALL CCG",27285,62713.81,0,0
2018-11-01,10X,"NHS SOUTHAMPTON CCG",27401,90101.07,0,0
2018-11-01,05R,"NHS SOUTH WARWICKSHIRE CCG",27889,69509.18,0,0
2018-11-01,02A,"NHS TRAFFORD CCG",28541,75212.99,0,0
2018-11-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",28749,71833.34,0,0
2018-11-01,00Y,"NHS OLDHAM CCG",28968,72789.98,0,0
2018-11-01,07H,"NHS WEST ESSEX CCG",29153,65669.51,0,0
2018-11-01,05C,"NHS DUDLEY CCG",30259,80682.62,0,0
2018-11-01,15D,"NHS EAST BERKSHIRE CCG",30514,87667.8,0,0
2018-11-01,00R,"NHS BLACKPOOL CCG",30786,61922.01,0,0
2018-11-01,05N,"NHS SHROPSHIRE CCG",31461,87404.67,0,0
2018-11-01,01X,"NHS ST HELENS CCG",31633,75891.46,0,0
2018-11-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",32056,78796.01,0,0
2018-11-01,09D,"NHS BRIGHTON AND HOVE CCG",32479,77816.6,0,0
2018-11-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",32987,70564.98,0,0
2018-11-01,04C,"NHS LEICESTER CITY CCG",33476,72241.84,0,0
2018-11-01,03L,"NHS ROTHERHAM CCG",35365,75038.81,0,0
2018-11-01,99C,"NHS NORTH TYNESIDE CCG",35406,64416.74,0,0
2018-11-01,00T,"NHS BOLTON CCG",35821,90612.34,0,0
2018-11-01,07K,"NHS WEST SUFFOLK CCG",36225,85030.32,0,0
2018-11-01,03Q,"NHS VALE OF YORK CCG",37311,79983.21,0,0
2018-11-01,05W,"NHS STOKE ON TRENT CCG",37930,88303.38,0,0
2018-11-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",37945,86999.84,0,0
2018-11-01,01W,"NHS STOCKPORT CCG",39453,90660.93,0,0
2018-11-01,14Y,"NHS BUCKINGHAMSHIRE CCG",40081,126404.98,0,0
2018-11-01,01G,"NHS SALFORD CCG",41036,87474.79,0,0
2018-11-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",41118,97972.72,0,0
2018-11-01,03F,"NHS HULL CCG",41720,76610.94,0,0
2018-11-01,15A,"NHS BERKSHIRE WEST CCG",41741,130331.63,0,0
2018-11-01,02H,"NHS WIGAN BOROUGH CCG",42555,123635.66,0,0
2018-11-01,04V,"NHS WEST LEICESTERSHIRE CCG",43394,97465.77,0,0
2018-11-01,06F,"NHS BEDFORDSHIRE CCG",43708,96857.9,0,0
2018-11-01,05A,"NHS COVENTRY AND RUGBY CCG",43795,93838.11,0,0
2018-11-01,02P,"NHS BARNSLEY CCG",43920,90592.92,0,0
2018-11-01,02X,"NHS DONCASTER CCG",43957,89325.45,0,0
2018-11-01,01K,"NHS MORECAMBE BAY CCG",44462,104808.9,0,0
2018-11-01,01H,"NHS NORTH CUMBRIA CCG",44983,93602.75,0,0
2018-11-01,06N,"NHS HERTS VALLEYS CCG",46016,117947.28,0,0
2018-11-01,01A,"NHS EAST LANCASHIRE CCG",46176,99476.88,0,0
2018-11-01,03R,"NHS WAKEFIELD CCG",46408,111238.33,0,0
2018-11-01,06Q,"NHS MID ESSEX CCG",47311,109001.94,0,0
2018-11-01,12F,"NHS WIRRAL CCG",47937,105093.02,0,0
2018-11-01,42D,"NHS NORTH YORKSHIRE CCG",48674,109918.51,0,0
2018-11-01,06T,"NHS NORTH EAST ESSEX CCG",50375,119572.48,0,0
2018-11-01,00L,"NHS NORTHUMBERLAND CCG",50582,103319.67,0,0
2018-11-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",54604,122332.42,0,0
2018-11-01,11A,"NHS WEST HAMPSHIRE CCG",56997,166491.31,0,0
2018-11-01,00P,"NHS SUNDERLAND CCG",58040,93355.56,0,0
2018-11-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",60201,158107.07,0,0
2018-11-01,11X,"NHS SOMERSET CCG",62203,146612.36,0,0
2018-11-01,97R,"NHS EAST SUSSEX CCG",63082,171137.09,0,0
2018-11-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",65705,143564.61,0,0
2018-11-01,10Q,"NHS OXFORDSHIRE CCG",67303,186772.96,0,0
2018-11-01,92A,"NHS SURREY HEARTLANDS CCG",72145,245041.05,0,0
2018-11-01,14L,"NHS MANCHESTER CCG",72515,164918.77,0,0
2018-11-01,99A,"NHS LIVERPOOL CCG",73100,175066.49,0,0
2018-11-01,03N,"NHS SHEFFIELD CCG",75389,157177.44,0,0
2018-11-01,11M,"NHS GLOUCESTERSHIRE CCG",76806,174761.8,0,0
2018-11-01,11N,"NHS KERNOW CCG",77153,178742.59,0,0
2018-11-01,70F,"NHS WEST SUSSEX CCG",82651,235323.24,0,0
2018-11-01,13T,"NHS NEWCASTLE GATESHEAD CCG",84974,157008.43,0,0
2018-11-01,15F,"NHS LEEDS CCG",85753,200714.37,0,0
2018-11-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",86008,203706.84,0,0
2018-11-01,11J,"NHS DORSET CCG",86080,231751.49,0,0
2018-11-01,27D,"NHS CHESHIRE CCG",89990,191550.01,0,0
2018-11-01,93C,"NHS NORTH CENTRAL LONDON CCG",90042,254290.69,0,0
2018-11-01,78H,"NHS NORTHAMPTONSHIRE CCG",93476,189258.49,0,0
2018-11-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",96383,238691.27,0,0
2018-11-01,36L,"NHS SOUTH WEST LONDON CCG",101197,267831.97,0,0
2018-11-01,84H,"NHS COUNTY DURHAM CCG",103364,177033,0,0
2018-11-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",104042,236468.79,0,0
2018-11-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",104993,234302.32,0,0
2018-11-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG",106710,216947.02,0,0
2018-11-01,72Q,"NHS SOUTH EAST LONDON CCG",108866,302299.87,0,0
2018-11-01,16C,"NHS TEES VALLEY CCG",109525,219741.73,0,0
2018-11-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG",114953,288988.15,0,0
2018-11-01,15M,"NHS DERBY AND DERBYSHIRE CCG",119069,270005.42,0,0
2018-11-01,71E,"NHS LINCOLNSHIRE CCG",120598,277093.69,0,0
2018-11-01,15N,"NHS DEVON CCG",147868,353279.39,0,0
2018-11-01,26A,"NHS NORFOLK AND WAVENEY CCG",155660,362848.36,0,0
2018-11-01,91Q,"NHS KENT AND MEDWAY CCG",183340,504560.27,0,0
2018-12-01,10C,"NHS SURREY HEATH CCG",8104,24443.07,0,0
2018-12-01,02G,"NHS WEST LANCASHIRE CCG",11437,30201.08,0,0
2018-12-01,08E,"NHS HARROW CCG",11603,33041.88,0,0
2018-12-01,08Y,"NHS WEST LONDON CCG",11672,38825.68,0,0
2018-12-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",12018,28693.72,0,0
2018-12-01,06P,"NHS LUTON CCG",12316,32595.05,0,0
2018-12-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",13747,31843.18,0,0
2018-12-01,07T,"NHS CITY AND HACKNEY CCG",13816,40040.09,0,0
2018-12-01,05D,"NHS EAST STAFFORDSHIRE CCG",13855,33066.3,0,0
2018-12-01,08W,"NHS WALTHAM FOREST CCG",13954,36299.77,0,0
2018-12-01,04Y,"NHS CANNOCK CHASE CCG",14186,33834.55,0,0
2018-12-01,08N,"NHS REDBRIDGE CCG",14211,37854.79,0,0
2018-12-01,07L,"NHS BARKING AND DAGENHAM CCG",14239,28284.07,0,0
2018-12-01,07P,"NHS BRENT CCG",14938,40779.05,0,0
2018-12-01,05V,"NHS STAFFORD AND SURROUNDS CCG",15141,34335.43,0,0
2018-12-01,01V,"NHS SOUTHPORT AND FORMBY CCG",15700,41045.19,0,0
2018-12-01,02Q,"NHS BASSETLAW CCG",15823,29831.87,0,0
2018-12-01,07G,"NHS THURROCK CCG",16125,40711.43,0,0
2018-12-01,07Y,"NHS HOUNSLOW CCG",16235,40261.92,0,0
2018-12-01,01F,"NHS HALTON CCG",16755,40113.39,0,0
2018-12-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",17053,47744.05,0,0
2018-12-01,08G,"NHS HILLINGDON CCG",17072,41267.6,0,0
2018-12-01,99G,"NHS SOUTHEND CCG",18138,50191.55,0,0
2018-12-01,05X,"NHS TELFORD AND WREKIN CCG",18681,54244.7,0,0
2018-12-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",18874,60859.59,0,0
2018-12-01,10L,"NHS ISLE OF WIGHT CCG",18901,61357.33,0,0
2018-12-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",18941,44377.3,0,0
2018-12-01,08F,"NHS HAVERING CCG",19497,51154.2,0,0
2018-12-01,08M,"NHS NEWHAM CCG",20357,53951.58,0,0
2018-12-01,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG",20422,45661.9,0,0
2018-12-01,03J,"NHS NORTH KIRKLEES CCG",20505,57099.66,0,0
2018-12-01,07W,"NHS EALING CCG",20506,65228.32,0,0
2018-12-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",20550,38879.5,0,0
2018-12-01,01T,"NHS SOUTH SEFTON CCG",21018,50569.69,0,0
2018-12-01,04F,"NHS MILTON KEYNES CCG",21468,52604.22,0,0
2018-12-01,10K,"NHS FAREHAM AND GOSPORT CCG",22223,64601.84,0,0
2018-12-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG",22424,50852.58,0,0
2018-12-01,00V,"NHS BURY CCG",22627,65261.73,0,0
2018-12-01,10V,"NHS SOUTH EASTERN HAMPSHIRE CCG",22687,68737.83,0,0
2018-12-01,05H,"NHS WARWICKSHIRE NORTH CCG",22935,52903.48,0,0
2018-12-01,03K,"NHS NORTH LINCOLNSHIRE CCG",23147,48898.74,0,0
2018-12-01,01E,"NHS GREATER PRESTON CCG",23322,46846.02,0,0
2018-12-01,02E,"NHS WARRINGTON CCG",23349,67421.33,0,0
2018-12-01,06A,"NHS WOLVERHAMPTON CCG",23448,56855.71,0,0
2018-12-01,01J,"NHS KNOWSLEY CCG",24120,53847.61,0,0
2018-12-01,02T,"NHS CALDERDALE CCG",24456,50733.04,0,0
2018-12-01,00N,"NHS SOUTH TYNESIDE CCG",24890,51125.04,0,0
2018-12-01,03A,"NHS GREATER HUDDERSFIELD CCG",24991,64449.41,0,0
2018-12-01,10R,"NHS PORTSMOUTH CCG",25125,60578.31,0,0
2018-12-01,08V,"NHS TOWER HAMLETS CCG",25448,50905.83,0,0
2018-12-01,10J,"NHS NORTH HAMPSHIRE CCG",25522,75578.65,0,0
2018-12-01,99E,"NHS BASILDON AND BRENTWOOD CCG",25639,80460.39,0,0
2018-12-01,05Y,"NHS WALSALL CCG",26453,61834.45,0,0
2018-12-01,05G,"NHS NORTH STAFFORDSHIRE CCG",26537,76812.28,0,0
2018-12-01,10X,"NHS SOUTHAMPTON CCG",26788,89328.97,0,0
2018-12-01,00Y,"NHS OLDHAM CCG",27288,74590.72,0,0
2018-12-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",27385,71213.05,0,0
2018-12-01,02A,"NHS TRAFFORD CCG",27498,74335.36,0,0
2018-12-01,02M,"NHS FYLDE AND WYRE CCG",27648,60699.45,0,0
2018-12-01,05R,"NHS SOUTH WARWICKSHIRE CCG",27775,73031.32,0,0
2018-12-01,00R,"NHS BLACKPOOL CCG",29677,64172.05,0,0
2018-12-01,15D,"NHS EAST BERKSHIRE CCG",30007,87567.12,0,0
2018-12-01,07H,"NHS WEST ESSEX CCG",30513,70187.69,0,0
2018-12-01,01X,"NHS ST HELENS CCG",30586,74580.57,0,0
2018-12-01,05C,"NHS DUDLEY CCG",30735,80777.14,0,0
2018-12-01,05N,"NHS SHROPSHIRE CCG",31207,88813.01,0,0
2018-12-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",32079,82594.53,0,0
2018-12-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",32426,72580.96,0,0
2018-12-01,04C,"NHS LEICESTER CITY CCG",32563,73665.03,0,0
2018-12-01,09D,"NHS BRIGHTON AND HOVE CCG",33158,81061.23,0,0
2018-12-01,00T,"NHS BOLTON CCG",33825,91864.23,0,0
2018-12-01,99C,"NHS NORTH TYNESIDE CCG",35673,64871.5,0,0
2018-12-01,03L,"NHS ROTHERHAM CCG",35711,78490.13,0,0
2018-12-01,07K,"NHS WEST SUFFOLK CCG",36185,85821.39,0,0
2018-12-01,05W,"NHS STOKE ON TRENT CCG",36737,84039.71,0,0
2018-12-01,03Q,"NHS VALE OF YORK CCG",36946,82930.57,0,0
2018-12-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",37686,89156.02,0,0
2018-12-01,01G,"NHS SALFORD CCG",39229,85303.9,0,0
2018-12-01,01W,"NHS STOCKPORT CCG",39407,92839.25,0,0
2018-12-01,14Y,"NHS BUCKINGHAMSHIRE CCG",40119,137044.09,0,0
2018-12-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",40338,98201.25,0,0
2018-12-01,02H,"NHS WIGAN BOROUGH CCG",41035,120586.81,0,0
2018-12-01,03F,"NHS HULL CCG",41529,79472.67,0,0
2018-12-01,15A,"NHS BERKSHIRE WEST CCG",42894,139803.38,0,0
2018-12-01,05A,"NHS COVENTRY AND RUGBY CCG",42899,96495.48,0,0
2018-12-01,04V,"NHS WEST LEICESTERSHIRE CCG",43001,101218.01,0,0
2018-12-01,06F,"NHS BEDFORDSHIRE CCG",43258,98345.53,0,0
2018-12-01,02X,"NHS DONCASTER CCG",43291,92370.74,0,0
2018-12-01,01K,"NHS MORECAMBE BAY CCG",43329,106432.06,0,0
2018-12-01,02P,"NHS BARNSLEY CCG",43530,96466.02,0,0
2018-12-01,01H,"NHS NORTH CUMBRIA CCG",44609,96793.9,0,0
2018-12-01,01A,"NHS EAST LANCASHIRE CCG",45140,96974.05,0,0
2018-12-01,06N,"NHS HERTS VALLEYS CCG",45311,115479.52,0,0
2018-12-01,03R,"NHS WAKEFIELD CCG",45541,110760.74,0,0
2018-12-01,12F,"NHS WIRRAL CCG",46002,108543.99,0,0
2018-12-01,42D,"NHS NORTH YORKSHIRE CCG",48886,113970.13,0,0
2018-12-01,06Q,"NHS MID ESSEX CCG",49104,112164.6,0,0
2018-12-01,00L,"NHS NORTHUMBERLAND CCG",50384,108253.33,0,0
2018-12-01,06T,"NHS NORTH EAST ESSEX CCG",50556,127132.96,0,0
2018-12-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",51768,123374.6,0,0
2018-12-01,00P,"NHS SUNDERLAND CCG",56657,94034.75,0,0
2018-12-01,11A,"NHS WEST HAMPSHIRE CCG",57149,175923.73,0,0
2018-12-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",61053,158702.92,0,0
2018-12-01,11X,"NHS SOMERSET CCG",63045,153524.29,0,0
2018-12-01,97R,"NHS EAST SUSSEX CCG",63451,172817.77,0,0
2018-12-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",64312,152087.08,0,0
2018-12-01,10Q,"NHS OXFORDSHIRE CCG",67125,178537.96,0,0
2018-12-01,14L,"NHS MANCHESTER CCG",69358,163430.9,0,0
2018-12-01,99A,"NHS LIVERPOOL CCG",70806,177101.06,0,0
2018-12-01,92A,"NHS SURREY HEARTLANDS CCG",72652,251414.8,0,0
2018-12-01,03N,"NHS SHEFFIELD CCG",75046,160836.75,0,0
2018-12-01,11M,"NHS GLOUCESTERSHIRE CCG",76438,174131.03,0,0
2018-12-01,11N,"NHS KERNOW CCG",77165,182234.37,0,0
2018-12-01,70F,"NHS WEST SUSSEX CCG",83174,246150.25,0,0
2018-12-01,13T,"NHS NEWCASTLE GATESHEAD CCG",84757,158502.18,0,0
2018-12-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",85624,211553.47,0,0
2018-12-01,11J,"NHS DORSET CCG",85858,240631.74,0,0
2018-12-01,15F,"NHS LEEDS CCG",86565,198486,0,0
2018-12-01,93C,"NHS NORTH CENTRAL LONDON CCG",88431,255672.05,0,0
2018-12-01,27D,"NHS CHESHIRE CCG",88813,204760.21,0,0
2018-12-01,78H,"NHS NORTHAMPTONSHIRE CCG",92053,191986.34,0,0
2018-12-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",95542,248321.02,0,0
2018-12-01,36L,"NHS SOUTH WEST LONDON CCG",97809,261846.9,0,0
2018-12-01,84H,"NHS COUNTY DURHAM CCG",102424,195359.57,0,0
2018-12-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",103181,249349.61,0,0
2018-12-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",103411,239830.22,0,0
2018-12-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG",103662,220991.17,0,0
2018-12-01,72Q,"NHS SOUTH EAST LONDON CCG",108434,302002.32,0,0
2018-12-01,16C,"NHS TEES VALLEY CCG",109177,226746.17,0,0
2018-12-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG",113903,302608.08,0,0
2018-12-01,15M,"NHS DERBY AND DERBYSHIRE CCG",117910,285963.24,0,0
2018-12-01,71E,"NHS LINCOLNSHIRE CCG",118577,287539.1,0,0
2018-12-01,15N,"NHS DEVON CCG",148252,365765.82,0,0
2018-12-01,26A,"NHS NORFOLK AND WAVENEY CCG",155978,381730.19,0,0
2018-12-01,91Q,"NHS KENT AND MEDWAY CCG",183140,506244.73,0,0
2019-01-01,10C,"NHS SURREY HEATH CCG",8301,21976.09,0,0
2019-01-01,08Y,"NHS WEST LONDON CCG",11955,35618.98,0,0
2019-01-01,08E,"NHS HARROW CCG",12059,33811.54,0,0
2019-01-01,02G,"NHS WEST LANCASHIRE CCG",12148,26897.65,0,0
2019-01-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",12979,32362.5,0,0
2019-01-01,06P,"NHS LUTON CCG",13105,33535.16,0,0
2019-01-01,07T,"NHS CITY AND HACKNEY CCG",14302,40674.47,0,0
2019-01-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",14311,37114.71,0,0
2019-01-01,05D,"NHS EAST STAFFORDSHIRE CCG",14482,31041.55,0,0
2019-01-01,04Y,"NHS CANNOCK CHASE CCG",14747,34969.31,0,0
2019-01-01,07L,"NHS BARKING AND DAGENHAM CCG",14893,26191.7,0,0
2019-01-01,08N,"NHS REDBRIDGE CCG",14965,38387.87,0,0
2019-01-01,08W,"NHS WALTHAM FOREST CCG",15253,40059.88,0,0
2019-01-01,05V,"NHS STAFFORD AND SURROUNDS CCG",15826,35333.96,0,0
2019-01-01,07P,"NHS BRENT CCG",15971,36691.79,0,0
2019-01-01,01V,"NHS SOUTHPORT AND FORMBY CCG",16145,36980.97,0,0
2019-01-01,07G,"NHS THURROCK CCG",16668,38742.01,0,0
2019-01-01,02Q,"NHS BASSETLAW CCG",16790,30297.15,0,0
2019-01-01,07Y,"NHS HOUNSLOW CCG",17008,41436.67,0,0
2019-01-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",17433,45331.87,0,0
2019-01-01,01F,"NHS HALTON CCG",17716,39011.11,0,0
2019-01-01,08G,"NHS HILLINGDON CCG",18289,40953.87,0,0
2019-01-01,99G,"NHS SOUTHEND CCG",18345,48528.03,0,0
2019-01-01,05X,"NHS TELFORD AND WREKIN CCG",18777,56486.29,0,0
2019-01-01,10L,"NHS ISLE OF WIGHT CCG",19262,53898.66,0,0
2019-01-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",19489,58299.88,0,0
2019-01-01,08F,"NHS HAVERING CCG",20212,54786.16,0,0
2019-01-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",20251,44470.36,0,0
2019-01-01,07W,"NHS EALING CCG",21454,63164.71,0,0
2019-01-01,08M,"NHS NEWHAM CCG",21577,53634.71,0,0
2019-01-01,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG",21692,46006.76,0,0
2019-01-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",21883,38034.14,0,0
2019-01-01,10K,"NHS FAREHAM AND GOSPORT CCG",21964,58944.89,0,0
2019-01-01,01T,"NHS SOUTH SEFTON CCG",22063,51062.93,0,0
2019-01-01,04F,"NHS MILTON KEYNES CCG",22214,50004.82,0,0
2019-01-01,03J,"NHS NORTH KIRKLEES CCG",22346,61567.95,0,0
2019-01-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG",22790,48720.94,0,0
2019-01-01,00V,"NHS BURY CCG",23245,61154.33,0,0
2019-01-01,10V,"NHS SOUTH EASTERN HAMPSHIRE CCG",23279,71524.67,0,0
2019-01-01,05H,"NHS WARWICKSHIRE NORTH CCG",23332,52223.82,0,0
2019-01-01,02E,"NHS WARRINGTON CCG",24074,58814.31,0,0
2019-01-01,03K,"NHS NORTH LINCOLNSHIRE CCG",24152,50210.13,0,0
2019-01-01,01E,"NHS GREATER PRESTON CCG",24184,46418.96,0,0
2019-01-01,06A,"NHS WOLVERHAMPTON CCG",25006,58341.52,0,0
2019-01-01,01J,"NHS KNOWSLEY CCG",25313,53199.65,0,0
2019-01-01,10J,"NHS NORTH HAMPSHIRE CCG",25699,74265.7,0,0
2019-01-01,02M,"NHS FYLDE AND WYRE CCG",25866,49906.23,0,0
2019-01-01,08V,"NHS TOWER HAMLETS CCG",26278,46628.04,0,0
2019-01-01,03A,"NHS GREATER HUDDERSFIELD CCG",26348,70118.68,0,0
2019-01-01,99E,"NHS BASILDON AND BRENTWOOD CCG",26484,77720.07,0,0
2019-01-01,10R,"NHS PORTSMOUTH CCG",26614,62778.84,0,0
2019-01-01,05G,"NHS NORTH STAFFORDSHIRE CCG",26852,68606.52,0,0
2019-01-01,00N,"NHS SOUTH TYNESIDE CCG",27125,49396.43,0,0
2019-01-01,02T,"NHS CALDERDALE CCG",27488,54982.91,0,0
2019-01-01,10X,"NHS SOUTHAMPTON CCG",27858,91190.74,0,0
2019-01-01,02A,"NHS TRAFFORD CCG",28785,69245.26,0,0
2019-01-01,05Y,"NHS WALSALL CCG",28837,66349.75,0,0
2019-01-01,05R,"NHS SOUTH WARWICKSHIRE CCG",28914,70245.49,0,0
2019-01-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",28943,71477.02,0,0
2019-01-01,00Y,"NHS OLDHAM CCG",29149,68895.88,0,0
2019-01-01,07H,"NHS WEST ESSEX CCG",30461,65384.47,0,0
2019-01-01,15D,"NHS EAST BERKSHIRE CCG",30974,87792.12,0,0
2019-01-01,05N,"NHS SHROPSHIRE CCG",31545,84545.93,0,0
2019-01-01,05C,"NHS DUDLEY CCG",31746,79383.41,0,0
2019-01-01,01X,"NHS ST HELENS CCG",31807,72222.26,0,0
2019-01-01,00R,"NHS BLACKPOOL CCG",32105,62883.37,0,0
2019-01-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",33725,81911.41,0,0
2019-01-01,09D,"NHS BRIGHTON AND HOVE CCG",34343,76769.98,0,0
